id,display_name,country_code
A5071796852,Sohan Dsouza,AE
A5049425648,Paul Ormerod,GB
A5045603917,J. Parker Goyer,US
A5046821941,Carol S. Dweck,US
A5037507641,Alexander Wenz,GB
A5021612023,Annette Jäckle,GB
A5022967411,Mick P. Couper,US
A5065682719,Luís M. Rocha,
A5082461253,Johan Bollen,
A5102919117,Ben Edwards,US
A5037451955,Alexander Furnas,US
A5114376382,Stephanie Forrest,US
A5005640779,Robert Axelrod,US
A5042498493,Jeremy Kendal,GB
A5027449701,Jamshid J. Tehrani,GB
A5041253633,Ali Hürriyetoğlu,GB
A5005679010,Osman Mutlu,GB
A5080592381,Erdem Yörük,
A5052957309,Farhana Ferdousi Liza,GB
A5014581579,Ritesh Kumar,GB
A5015126986,Shyam Ratan,GB
A5012787401,Morgan R. Frank,US
A5025683130,Filipi N. Silva,US
A5090038371,Didier A. Vega‐Oliveros,BR
A5026380797,Xiaoran Yan,CN
A5011148802,Ben Kravitz,US
A5073754797,Timothy M. LaPira,US
A5079549964,Alexander Hertel‐Fernandez,US
A5021529778,Lee Drutman,US
A5082041281,Kevin R. Kosar,US
A5013616968,Dimity Stephen,DE
A5041856505,Flaminio Squazzoni,IT
A5002689104,Jonas Schöne,GB
A5046189945,Brian Parkinson,GB
A5013389509,Asli Ebru Şanlıtürk,DE
A5028701322,Maciej J. Dańko,DE
A5033208803,Tom Theile,DE
A5087208637,Jie Jin,US
A5037495797,Patrick D. Thelen,US
A5109182814,Christopher Wren,US
A5064399748,Flavia Sparacino,US
A5111385261,Glorianna Davenport,US
A5017494050,Hong Z. Tan,US
A5035267750,Chahab Nastar,US
A5015431548,R.W. DeVaul,US
A5045137429,Vicka Corey,US
A5050455964,Simone Pigolotti,IT
A5051471901,Matteo Marsili,IT
A5016078038,Samuel S. Wang,
A5026686084,Laura Freeman,US
A5012993271,Stefania Bracco,IT
A5090197777,Özgül Calicioglu,IT
A5067301450,Marta Gomez San Juan,US
A5083370977,Morteza Nazifi,IR
A5024219829,Hamidreza Mokarami,IR
A5112275494,Haji Omid Kalte,IR
A5072325945,Amid Rahi,IR
A5029347945,Oren Lederman,US
A5110541918,Akshay Mohan,US
A5029628813,Erdem Kaya,TR
A5043347770,Selim Balcısoy,TR
A5050037591,Claudio Tennie,GB
A5023755957,Shiroq Al-Megren,SA
A5089401391,Shada Alsalamah,SA
A5035332763,Lina Altoaimy,SA
A5000072934,Hessah A. Alsalamah,SA
A5067877443,Leili Soltanisehat,US
A5039839630,Emad Almutairi,SA
A5006924526,Nicolás Fraiman,US
A5084639707,John Wakeley,US
A5009636127,Edwin J. C. van Leeuwen,GB
A5002740896,Daniel B. M. Haun,DE
A5105769246,Albert Ali Salah,NL
A5024790234,Ruthie Pliskin,NL
A5007875216,Alex Berke,
A5022815450,Praneeth Vepakomma,
A5014640639,Kent Larson,
A5077170004,Emmanuel Shpigel,US
A5023495279,Ramesh Raskar,
A5008766039,Shi Kai Chong,US
A5071338636,Mohsen Bahrami,US
A5102027891,Hao Chen,CN
A5032965080,Leor Zmigrod,GB
A5004596083,Fırat Duruşan,TR
A5078558272,Çağrı Yoltar,TR
A5013522667,Deniz Yüret,TR
A5069272720,Burak Gürel,TR
A5102734585,Adam Sutton,GB
A5039242914,Laura Smillie,BE
A5109038924,Push Singh,US
A5043176712,Jacob Ström,US
A5110073826,Sam Luboga,UG
A5041739811,John Ndiku,UG
A5012272139,Emily Bancroft,UG
A5034100556,Pamela McQuide,US
A5079574630,Giulio Rigato,IT
A5039448366,Kyriaki Kalimeri,IT
A5015781386,Ailbhe N. Finnerty,IT
A5023814050,Victor Naroditskiy,GB
A5037761875,James O. McInerney,GB
A5088337479,Matteo Venanzi,GB
A5036583884,Nicholas R. Jennings,GB
A5031592048,Pål Sundsøy,NO
A5023172399,Johannes Bjelland,NO
A5060102759,Linus Bengtsson,SE
A5109886403,Alex Lipton,US
A5050529378,Thomas Hardjono,US
A5096105687,Menczer Filippo,
A5096090974,R. Fulper,
A5045605391,Eliana La Ferrara,
A5077832807,A. Sevınj Y.,
A5113707661,Belinda Lewis,
A5110312338,Kerri Rowe,
A5079596102,Màrton Karsai,FR
A5035407958,Delfina Malandrino,IT
A5038218592,Arda Akdemir,TR
A5049009656,Samuel Heroy,GB
A5000527050,Isabella Loaiza,BE
A5101898978,Neave O’Clery,GB
A5003789787,Jana Laura Egelhofer,AT
A5091054007,Sophie Lecheler,AT
A5014266613,Hristo Tanev,BE
A5069175616,Vanni Zavarella,IT
A5035084467,Reyyan Yeniterzi,TR
A5011488053,Adeline Decuyper,
A5008379140,Amit Wadhwa,
A5068611658,Jean-Martin Bauer,
A5075640200,Gautier Krings,
A5088693174,Thoralf Gutierrez,
A5032302239,Miguel Luengo-Oroz,
A5076037542,Kinneret Endevelt,IL
A5107999727,Eran Halperin,IL
A5008389902,Tarek Al Baghal,GB
A5024397214,Alessandra Gaia,GB
A5047315859,Jamil Zaki,US
A5081995440,Danyang Kong,US
A5044943654,Golijeh Golarai,US
A5024417709,Luis Fernando Cantú,MX
A5044445260,Luis Tejerina,MX
A5070433540,Vincent Traag,NL
A5015375969,Alberto Caimo,IE
A5064735018,Niccolò Pescetelli,DE
A5008551646,Ding Lyu,CN
A5100334794,Yuan Yuan,US
A5100703488,Lin Wang,CN
A5100718391,Xiaofan Wang,CN
A5048870995,Xiangfei Yuan,US
A5078138660,Haijing Hao,US
A5091729780,Chenghua Guan,CN
A5030104803,Julian Kates‐Harbeck,US
A5052607806,Krishnendu Chatterjee,AT
A5074957399,Christian Hilbe,DE
A5090816854,Christina Leuker,DE
A5046186024,Lukas Maximilian Eggeling,DE
A5071972809,Nadine Fleischhut,DE
A5044400218,John Gubernath,DE
A5070589846,Ksenija Gumenik,DE
A5016126001,Shahar Hechtlinger,DE
A5009365383,Larissa Samaan,DE
A5039902797,Kenneth B. Russell,US
A5101754106,Domenico Parisi,US
A5108787969,Daniel J. Denis,
A5001863252,Joanna Legerski,
A5006582558,Michael Friendly,
A5045499130,Andrew S. Winston,
A5061033586,Bryn Greer‐Wootten,
A5077846424,Pamela Hinds,US
A5012362296,Nir Halevy,US
A5080726516,Tamar A. Kreps,US
A5048207460,Ori Weisel,GB
A5046993765,Barclay T. Stewart,GH
A5073033840,Riyadh Lafta,IQ
A5068601516,Sahar Al-Shatari,IQ
A5039903132,Megan Cherewick,US
A5020417588,Gilbert Burnham,US
A5059188751,Lindsay P. Galway,CA
A5071702094,Adam L. Kushner,US
A5100436555,Yu-Ting Chen,US
A5076310142,Ali Safaya,
A5025883677,Oren Bornstein,IL
A5072066948,Maayan Katzir,IL
A5091101189,Tal Eyal,IL
A5007123583,Giovanni Barbato,IT
A5083601801,Mathieu Charbonneau,MA
A5045158153,Helena Miton,US
A5086740118,Thom Scott‐Phillips,GB
A5062526399,Luke Sloan,GB
A5012532354,Curtis Jessop,GB
A5102802142,Yilun Xu,US
A5023193716,Miles Tweed,US
A5102007305,Debjit Roy,US
A5065669407,Iolanthe Chronis,
A5025482201,Talia R. Kahn,US
A5112344640,Karin Johnson,US
A5006789564,Fabio Pianesi,
A5112008655,Bruno Lepri,
A5065363386,Riccardo Pietri,
A5058364793,Maya Orbach,US
A5085801082,Maegen Demko,US
A5088846460,Jeremy Doyle,US
A5017534073,Michael W. Macy,US
A5085836910,Wen Chen,
A5064557955,Jessica Mogk,US
A5042664475,Valerie Shmigol,US
A5050183311,M Futrell,US
A5034083441,Bert Stover,US
A5085571897,Jesse Crosson,US
A5080029745,Casey Burgat,US
A5058703873,Daphné Kerhoas,
A5021550903,Amanda D. Webber,
A5043675492,Gráinne McCabe,
A5030139784,Russell A. Mittermeier,US
A5081371528,Christoph Schwitzer,
A5050258888,Jonathan Burton,GB
A5052969911,Fredrik Jansson,SE
A5010951581,Elliot Aguilar,SE
A5090741889,Jakub Piskorski,GB
A5053823442,Aline Villavicencio,GB
A5081457786,Pattie Maes,US
A5000107760,Bruce Blumberg,US
A5007524939,Emily Kaltenbach,US
A5107841407,Matthew Thompson,GB
A5052038529,Daniel Oster,
A5080107389,Ornit Raz,US
A5010170517,Detlef Schoder,DE
A5080403771,Rahman O. Oloritun,
A5076627572,Tamar Saguy,IL
A5036484581,Hanna Szekeres,IL
A5039420662,Rikki Nouri,IL
A5067557590,Guy Doron,IL
A5057904875,John F. Dovidio,US
A5059965657,Chaim Yunger,IL
A5054642987,Yaniv Altshuler,
A5067958090,Nicolás Della Penna,
A5050472952,Julia Zheng,
A5033574079,Piotr Sapieżyński,DK
A5051454433,Weipan Xu,CN
A5012708140,Xiaozhen Qin,CN
A5100341866,Xun Li,CN
A5062793472,Haohui Chen,AU
A5021950100,Andrew Reeson,AU
A5051891666,Florian Keusch,DE
A5028869415,Frederick G. Conrad,US
A5079929906,Giangiacomo Bravo,SE
A5030948871,Rita Cucchiara,IT
A5017977139,Mohamed Daoudi,FR
A5081506611,Alberto Del Bimbo,IT
A5103196441,Daniel J.H. Greenwood,US
A5066932403,Brian Sweatt,US
A5003737140,Bruce Wallace,CA
A5017668310,Rafik Goubran,CA
A5086309680,Frank Knoefel,CA
A5037188617,Mihaela D Petriu,CA
A5028774923,Gizem Abali,TR
A5051304181,Enis Karaarslan,NL
A5084148786,Feriştah Dalkılıç,TR
A5018235085,Bjarke Felbo,US
A5080550894,Sandro Claudio Lera,CN
A5057002364,Didier Sornette,CH
A5004281470,Deb Roy,US
A5051534545,Bernt Schiele,CH
A5057432101,S. Sclaroff,US
A5113688232,Michael Sung,US
A5023819247,Sergio Lorenzo Jiménez Sáiz,US
A5073521746,Jonathan Gips,US
A5022836666,Stefano Nolfi,IT
A5035926144,Damian J. Ruck,GB
A5054543322,Daniel J. Hruschka,US
A5015542962,Francesco Pugliese,IT
A5027259197,‎Davide Marocco,GB
A5001933830,Marco Mamei,IT
A5001214979,Francesca Pancotto,IT
A5081236916,Marco De Nadai,IT
A5021253678,Michele Vescovi,IT
A5064709762,Franco Zambonelli,IT
A5030338466,Michele Williams,
A5038037073,John S. Carroll,
A5009027881,Thomas J. H. Morgan,US
A5032892466,Yingxi Zhao,US
A5055212893,Abraham D. Flaxman,US
A5068435349,Yan Leng,US
A5070949659,Alejandro Noriega,US
A5028448943,Ira Winder,US
A5019940753,Nina Lutz,US
A5034524266,Luis Alonso,US
A5040468552,Siwar Hasan‐Aslih,IL
A5069704439,Eric Shuman,IL
A5087471530,Allison Koenecke,US
A5059872880,Amita Gajewar,US
A5111458376,Kenji Mase,JP
A5049267117,Angus MacMullen,
A5038209308,Daniel C. Fehder,
A5028614951,Fiona Murray,
A5037256572,Joachim Meyer,IL
A5089723214,John Canny,US
A5070380054,Katherine Marie Acker,US
A5006995483,Anna Maria Pletz,US
A5025196041,Aaron Katz,US
A5054330516,Kathy Barker,
A5069179682,D. van Beers,AT
A5060932978,Frédéric David Meylan,AT
A5051629081,Jérôme Stucki,AT
A5050115090,Hristo Tanev,
A5101793577,Yuri Ivanov,
A5101770454,Ali Rahimi,
A5086923749,Kai Fischbach,DE
A5043683970,Casper Lassenius,FI
A5014193631,Johannes Putzke,DE
A5090996360,John G. Breslin,IE
A5038233164,Karen Young,IE
A5049451549,Yonatan Lupu,US
A5050938216,Brad L. LeVeck,US
A5040323504,Manuel García–Herranz,US
A5048167471,Ben Adlam,US
A5058425659,Taha B. M. J. Ouarda,
A5003909874,Kamran Kaveh,US
A5064555836,Madison S. Krieger,US
A5015978876,Özge Dağdelen,TR
A5087366916,Rosalind W. Picard,US
A5098559569,M. Petrazzouli,
A5098559570,A. Gerega,US
A5066864733,Dinesh Babu Jayagopi,CH
A5091908982,Ron MacNeil,
A5014870940,John Williams,
A5077194001,Jirair Ratevosian,US
A5000197710,Emily deRiel,US
A5101449743,Patrick McNamara,US
A5084608328,Charles L. Nunn,DE
A5062440435,Martin A. Fischler,
A5007755189,Dan Cosley,US
A5025211180,Andrea Forte,US
A5078261806,Luigina Ciolfi,GB
A5011914372,David W. McDonald,US
A5049327893,Susan L. Bryant,US
A5072925582,Amy Bruckman,US
A5030100981,Nora McDonald,US
A5021777354,Sarita Schoenebeck,US
A5020081727,Andrew Iliadis,CA
A5100661141,Federica Russo,NL
A5025113008,Nazanin Andalibi,US
A5053477112,Oliver L. Haimson,US
A5011570618,Pinar Ozturk,US
A5040182861,Vanesa Larco,ES
A5070488104,Angelos Chatzimparmpas,SE
A5055188702,Rafael M. Martins,SE
A5082739993,Ilir Jusufi,SE
A5026383442,Kostiantyn Kucher,SE
A5069766194,Fabrice Rossi,FR
A5006966951,Andreas Kerren,SE
A5065665426,Kelton Minor,DK
A5058732791,Andreas Bjerre-Nielsen,DK
A5001375811,Sigga Svala Jonasdottir,DK
A5085139454,Nick Obradovich,DE
A5014921097,S. M Towhidul Islam Tonmoy,
A5102836237,S M Mehedi Zaman,
A5076595090,Vinija Jain,
A5110627453,Anku Rani,
A5065241005,Vipula Rawte,
A5047032131,Aman Chadha,
A5017391319,Amitava Das,
A5036003472,Anoushka Thakkar,IN
A5012994458,Ankita Gupta,IN
A5060332749,Avinash De Sousa,IN
A5055660368,Mark Guzdial,US
A5052776631,Valentin Kassarnig,AT
A5087893605,Enys Mones,DK
A5026931667,David Dreyer Lassen,DK
A5011449176,Cliff Lampe,US
A5022479813,Anjalie Field,IL
A5031545717,Doron Kliger,IL
A5032082399,Shuly Wintner,IL
A5077795637,Jennifer Pan,IL
A5087088138,Dan Jurafsky,IL
A5062910836,Yulia Tsvetkov,IL
A5003465314,Mengzhou Xia,US
A5002575847,Angelina Wang,US
A5073539430,V. Ramaswamy,US
A5022811687,Olga Russakovsky,US
A5001277622,Alexander Liu,US
A5025881129,Ryan Zhang,US
A5037438806,Anat Kleiman,US
A5069732595,Leslie Kim,US
A5071615041,Dora Zhao,US
A5045074870,Iroha Shirai,US
A5058102069,Arvind Narayanan,US
A5020272852,Carlo Biagioli,IT
A5061968837,Enrico Francesconi,IT
A5066187890,Andrea Passerini,IT
A5006938721,Simonetta Montemagni⋄,IT
A5006914318,Claudia Soria,IT
A5090572574,Nazanin Alipourfard,US
A5080503570,Buddhika Nettasinghe,US
A5038897083,Andrés Abeliuk,US
A5068804090,Vikram Krishnamurthy,US
A5049634383,Kristina Lerman,US
A5110724093,Zeerak Waseem,GB
A5015077030,Amelia Acker,US
A5063345981,Sayash Kapoor,US
A5062858111,Arunesh Mathur,US
A5041097650,Carsten Schwemmer,DE
A5067201111,Maia Hamin,US
A5113226689,Brandon Stewart,US
A5005882490,Rachel Greenstadt,US
A5042359253,Anastasios Evgenidis,IE
A5065993192,Αθανάσιος Τσαγκανός,GR
A5047802067,Gerardo Berbeglia,AU
A5035808622,Pascal Van Hentenryck,US
A5056185305,Margaret E. Morris,US
A5007123077,Viviane Herdel,IL
A5090252428,Anastasia Kuzminykh,CA
A5028412677,Andrea Hildebrandt,DE
A5088883088,Jessica R. Cauchard,IL
A5066288697,Nathan Bartley,US
A5091701201,Shruti Sannon,US
A5018406326,Kelly McConvey,CA
A5100659941,Shion Guha,CA
A5034934766,Wesley M. Stevens,US
A5010036074,Sezgi Başak Kavakli,US
A5012514758,Jared Katzman,US
A5084538652,Morgan Klaus Scheuerman,US
A5052732649,Kristen Laird,GB
A5015316443,Alisa Bandlow,
A5043014709,Niki Kittur,US
A5004937241,Vanessa Larco,US
A5051842323,Haiyi Zhu,US
A5084649058,Robert E. Kraut,US
A5090332884,Susan Wyche,US
A5009041563,Richard Kim,US
A5083742002,Max Kleiman‐Weiner,US
A5033716467,Edmond Awad,US
A5038706435,Sean Rintel,GB
A5031468037,Asger Andersen,DK
A5106225936,Mattia Zeni,IT
A5060121586,Wanyi Zhang,IT
A5011492998,Enrico Bignotti,IT
A5001227032,Fausto Giunchiglia,CN
A5085218914,Gayatri Bhat,US
A5060362045,Negar Mokhberian,US
A5113606083,Patrick J. Cummings,US
A5102628586,Jenny Sun,CA
A5049054993,Nivetha Govindaraju,CA
A5028139039,Jeff Avery,CA
A5042792975,Edward Lank,CA
A5101466578,A. G. Buckley,GB
A5062707241,D. Kar,NL
A5012170165,Karl Nordström,FR
A5082048558,Michael Zarro,US
A5038789523,Catherine Hall,US
A5100608515,Chan Young Park,US
A5091112545,Antônio Theóphilo,BR
A5030753656,Jamelle Watson-Daniels,US
A5090619642,Kristoffer Lind Glavind,DK
A5047404909,Aaron J. Schwartz,US
A5002034958,Christopher M. Danforth,US
A5083915951,A. G. Malliaris,US
A5000043433,Jill Dimond,
A5101437011,Thomas Park,US
A5032434500,Brian Dorn,US
A5040103350,Samuel Kolb,BE
A5001174680,Stefano Teso,BE
A5078136609,Luc De Raedt,BE
A5037374679,Tony Liao,US
A5044895860,Periwinkle Doerfler,US
A5035799220,Emiliano De Cristofaro,GB
A5052381671,Jeremy Blackburn,US
A5037313918,Damon McCoy,US
A5038833789,Julia Mendelsohn,US
A5023752093,Niels Landwehr,DE
A5027422071,Paolo Frasconi,IT
A5034485449,Rodrigo Cánovas,AU
A5080743153,Gonzalo Navarro,CL
A5031306756,Krzysztof Pietroszek,CA
A5083325500,James R. Wallace,CA
A5064936869,Michael Dickard,US
A5059138388,Rachel M. Magee,US
A5033664849,Denise E. Agosto,US
A5036010787,Qiang Shen,CN
A5069671758,Ivano Bison,IT
A5069503439,Angela Zavaleta Bernuy,CA
A5011856840,Ziwen Han,CA
A5049977968,Hammad Shaikh,CA
A5069128937,Qi Yin Zheng,CA
A5004822730,Lisa-Angelique Lim,AU
A5038687622,Anna N. Rafferty,US
A5047964559,Andrew Petersen,CA
A5069476228,Joseph Jay Williams,CA
A5078974283,Apostolos Fasianos,GB
A5057345471,Mert Özer,US
A5091783761,Anna Sapienza,US
A5051181345,Goran Murić,US
A5074764224,Kevin Lin,US
A5024106454,Paolo Viappiani,US
A5029561487,Casey Fiesler,US
A5084740625,Jed R. Brubaker,US
A5026028381,Michael Müller,US
A5020418858,Anders Giovanni Møller,DK
A5039811894,Rob van der Goot,DK
A5088832285,Barbara Plank,DK
A5030298064,Andrea Bontempelli,IT
A5088524031,Heather Willever-Farr,US
A5044117954,Claudio Saccà,IT
A5109267259,Michelangelo Diligenti,IT
A5065852947,Kristene Unsworth,
A5065899612,Richardson Dilworth,
A5022003705,Paolo Dragone,IT
A5075372235,Tad Hogg,US
A5016811306,Stephanos Papadamou,GR
A5058582171,Franco Berbeglia,US
A5067555645,Felipe Maldonado,AU
A5040231281,Masashige Hamano,JP
A5036375564,Wessel N. Vermeulen,GB
A5100392099,Wei Wang,US
A5079427695,Jeffrey Bickford,US
A5028210590,Ilona Murynets,US
A5003283754,Ramesh Subbaraman,US
A5090925584,Gokul Singaraju,US
A5005963194,Umut Avcı,IT
A5032648713,Seyed Mostafa Kia,IT
A5085994461,Sandro Vega-Pons,IT
A5053280575,Nathan Weisz,AT
A5108143968,Fabian Pedregosa,IT
A5020729425,Anna Blumenthal,IT
A5006910896,Dionisis Philippas,FR
A5010526989,Costas Siriopoulos,AE
A5034785418,Franco Mascia,IT
A5072420259,Elisa Cilia,IT
A5085078006,Mauro Brunato,IT
A5079321250,Luca Erculiani,IT
A5069479167,Didem Gündoğdu,IT
A5109299057,Faraz Oloumi,CA
A5008235253,Rangaraj M. Rangayyan,CA
A5113457185,Anna L. Ells,CA
A5052824300,Michelle Purcell,US
A5049520222,Gabriela Marcu,US
A5007150791,Tim Moesgen,DE
A5004186283,Rebecca Mullin,US
A5072919264,Tim Gorichanaz,US
A5080822884,Meen Chul Kim,US
A5051442967,Aaron Halfaker,US
A5059525247,Giovanni Pellegrini,IT
A5062348600,Katya Tentori,IT
A5069353228,Chiara Ghidini,IT
A5066077296,Bernardo Magnini,IT
A5039482178,Paolo Traverso,IT
A5031667150,Paolo Campigotto,IT
A5084733344,Lisl Zach,US
A5016695259,Isabel Pedersen,CA
A5072297116,G. Soda,IT
A5054616540,Luc Anselin,US
A5065544460,Attila Varga,HU
A5047313495,Zoltán J. Ács,US
A5027036879,Sharad Goel,US
A5048789742,Ashton Anderson,US
A5081429241,Jake M. Hofman,US
A5112446832,Daniel P. Huttenlocher,US
A5055710645,Jon Kleinberg,US
A5091272738,Jure Leskovec,US
A5038618660,Lucas Maystre,
A5073662865,Ian Anderson,
A5018503243,Rishabh Mehrotra,
A5037982517,Manfréd M. Fischer,
A5061884455,Tamás Sebestyén,HU
A5101772779,Ravi Kumar,US
A5068021191,Andrew Tomkins,US
A5070795618,Sergei Vassilvitskii,US
A5043155699,Travis Martin,US
A5080592530,Amit Sharma,US
A5051097264,Isaac Waller,CA
A5086655976,Anne-Marie Nußberger,DE
A5100779200,Lan Luo,US
A5081802970,L. Elisa Celis,US
A5014931127,Molly J. Crockett,US
A5005228286,Robert Donnelly,US
A5090271895,Ayush Kanodia,US
A5040363610,Ilya Morozov,US
A5038395206,Josua Krause,
A5051193196,Aritra Dasgupta,US
A5028090225,Jordan Swartz,
A5087660055,Yindalon Aphinyanaphongs,
A5102923390,Enrico Bertini,
A5049696662,Marc-Etienne Brunet,CA
A5011517415,Colleen Alkalay-Houlihan,
A5000111344,Richard S. Zemel,
A5012523786,Norbert Szabó,HU
A5075440998,László Szerb,HU
A5030578187,Mitul Tiwari,US
A5038884528,Kamyar Azizzadenesheli,US
A5100757577,Anqi Liu,US
A5113814271,Fanny Yang,CH
A5023215207,Animashree Anandkumar,US
A5067319603,Reid McIlroy-Young,CA
A5049055278,Siddhartha Sen,US
A5047966178,Hans Joachim Schalk,DE
A5031954654,Dimitrios Pontikakis,FR
A5077928568,George Chorafakis,GB
A5029317616,Jorge Poco,US
A5022921031,Yaxing Wei,US
A5061485712,Robert B. Cook,US
A5059742070,Enrico Bertini,US
A5003584200,Claudio Silva,US
A5058099040,Joon‐Yong Lee,US
A5104331804,Ryan Wilson,US
A5022894359,Robert A. Lafrance,US
A5108524080,Nick Cramer,US
A5112855730,Kristin Cook,US
A5040201243,Samuel Payne,US
A5031039880,Kristina Gligorić,
A5101446790,Robert West,
A5004550374,Javier Revilla Diez,
A5088618195,Folke Snickars,
A5100337178,Min Chen,GB
A5081622405,Robert Kosara,US
A5101492251,Fernando Díaz,US
A5076265623,Emine Yılmaz,GB
A5060910634,Erik Sverdrup,
A5088606320,Zhengyuan Zhou,US
A5001211242,Susan Athey,
A5089493027,Stefan Wager,
A5107423852,Vijay Prakash Mathur,IN
A5006085448,Mohammad Atif,IN
A5050978647,Isha Duggal,IN
A5071364463,Nitesh Tewari,IN
A5078814558,Ritu Duggal,IN
A5058033902,Anoop Chawla,IN
A5037760138,Zhaolin Gao,CA
A5030280741,Tianshu Shen,CA
A5066572795,Zheda Mai,CA
A5018899731,Mohamed Reda Bouadjenek,AU
A5022442588,Ron Bodkin,CA
A5028174137,Scott Sanner,CA
A5005652247,Suman Gupta,GB
A5058457102,Ayan-Yue Gupta,GB
A5027206383,Doug Klink,NL
A5021905307,Axel Peytavin,NL
A5050157218,Laurent Lebreton,NL
A5101988408,Na Wei,CN
A5088580933,Chaoyang Xu,CN
A5043995958,Yingfeng Meng,CN
A5102746398,Li Gao,CN
A5100639021,Xiao Ma,CN
A5078653899,Cristian Felix,US
A5033698575,Etan A. Green,US
A5071353375,Mairéad de Róiste,NZ
A5041532887,Robert J. Kirkby,GR
A5086049530,Fang Yao,NZ
A5006404907,Aoi Naito,JP
A5033816900,Kentaro Katahira,JP
A5062452335,Tatsuya Kameda,JP
A5020853176,Susannah M. Burrows,US
A5066977998,Kyungsik Han,US
A5024879281,Philip J. Rasch,US
A5047112693,Alison Scott,US
A5084417437,Kristen Harper,US
A5082522656,Moya L. Alfonso,US
A5112071646,Athanassios Petralias,GR
A5014447086,Eirini Andriopoulou,GR
A5025236648,Cecilia Diniz Behn,US
A5053835888,Aparna Ananthasubramaniam,US
A5000878033,Victoria Booth,
A5081065957,Lev Reyzin,US
A5024686404,Brian D. Ziebart,US
A5075052652,Eamonn Maguire,
A5028328053,Alfie Abdul‐Rahman,
A5039685292,Mengzhen Chen,
A5041458702,Francesco Sanna Passino,GB
A5027489805,Dmitrii Moor,GB
A5003724513,Márton Horváth,
A5110671171,Hong Wang,US
A5108691146,Nancy D. O'Brien,US
A5071905148,Hamid Raza,DK
A5031728660,Stephen Kinsella,IE
A5014043334,Georgios Boutsioukis,GR
A5028818226,Yannis Petrohilos-Andrianos,GR
A5055294049,Roberta Capello,IT
A5018592465,George Backus,
A5111400399,Michael Lewis Bernard,
A5045356775,Asmeret Naugle,
A5054264386,Andreas Kappes,GB
A5015471711,Jenifer Z. Siegel,GB
A5041209516,Robb B. Rutledge,GB
A5047526334,D Mohan,IN
A5001929403,Janusz Kajzer,
A5037370737,K. S. Bawa-Bhalla,
A5076755077,Stefan Wuchty,US
A5079813490,Benjamin F. Jones,US
A5015711710,Brian Uzzi,US
A5027983493,Rion Snow,US
A5023365550,Brendan O’Connor,
A5036266399,Daniel Jurafsky,US
A5112456378,Andrew Y. Ng,US
A5078758511,Melissa Dell,US
A5000626413,Benjamin Olken,US
A5024281650,Satyam Mukherjee,US
A5041539208,Michael J. Stringer,US
A5067990394,Bernie Hogan,GB
A5049220804,Jacob Montgomery,US
A5072335258,Michelle Torres,US
A5048165961,Andrew M. Guess,US
A5032530685,Pierre Azoulay,US
A5043229356,J. Daniel Kim,US
A5050910881,Javier Miranda,US
A5017943074,Juan Antonio Carrasco,CA
A5075777371,Barry Wellman,CA
A5008800832,Lisa Green,US
A5058770372,Rahi Abouk,US
A5030641600,Babak Heydari,US
A5067335234,Mohammad Ahmadpoor,US
A5047699861,Jacob Eisenstein,US
A5102004622,Noah A. Smith,US
A5009547049,Eric P. Xing,US
A5086530950,Mark Graham,GB
A5054422555,Ralph K. Straumann,GB
A5023309764,Ahmed Medhat,GB
A5076193392,Brenda Curtis,US
A5027857652,Samantha J. Lookatch,US
A5074061414,Danielle E. Ramo,US
