id,publication_year,cited_by_count,author_ids
https://openalex.org/W1552871066,2005,21,"['A5111427134', 'A5028727904', 'A5031952531']"
https://openalex.org/W2163180162,2009,16,"['A5101535189', 'A5086112254']"
https://openalex.org/W2253817241,2012,15,"['A5014455800', 'A5071422618', 'A5051690097', 'A5111383811', 'A5009128820']"
https://openalex.org/W169251169,2014,12,"['A5034468528', 'A5065382337']"
https://openalex.org/W2346249256,2016,12,"['A5050101991', 'A5006633829', 'A5025168018']"
https://openalex.org/W2526011725,2016,12,"['A5002059425', 'A5032061401', 'A5031952531']"
https://openalex.org/W4246910275,2021,11,"['A5031857465', 'A5104066418', 'A5090644503', 'A5086112254']"
https://openalex.org/W2108178371,2003,23,"['A5056300959', 'A5052366939', 'A5086112254', 'A5083456282']"
https://openalex.org/W1592550419,2013,12,['A5050101991']
https://openalex.org/W2002406444,2012,12,"['A5087894393', 'A5031952531', 'A5106430229']"
https://openalex.org/W2623705857,2017,12,"['A5018392096', 'A5110328496']"
https://openalex.org/W1540569619,2015,11,['A5050101991']
https://openalex.org/W2591927509,2017,11,"['A5041638381', 'A5064470161', 'A5060898370', 'A5077160360', 'A5058284930', 'A5071422618']"
https://openalex.org/W3018781313,2020,11,"['A5050101991', 'A5019847029']"
https://openalex.org/W3022191697,2020,11,"['A5031271510', 'A5019051904', 'A5018392096', 'A5069257022', 'A5070236501', 'A5060152403', 'A5049278459']"
https://openalex.org/W3086577903,2020,11,"['A5004882355', 'A5064171835', 'A5101689796', 'A5002085983']"
https://openalex.org/W4377077067,2018,11,"['A5004550829', 'A5090090567', 'A5076235905', 'A5077490518']"
https://openalex.org/W1593396930,2001,20,['A5050101991']
https://openalex.org/W2153983881,2005,18,"['A5071422618', 'A5080692642']"
https://openalex.org/W3145918714,2004,17,"['A5086112254', 'A5053025298']"
https://openalex.org/W1591717161,2008,14,"['A5017393131', 'A5086112254']"
https://openalex.org/W3123729793,2009,12,"['A5101535189', 'A5086112254']"
https://openalex.org/W2011997823,2009,11,['A5076235905']
https://openalex.org/W3121390162,2000,17,"['A5101535189', 'A5086112254']"
https://openalex.org/W2016191794,2004,14,"['A5034468528', 'A5058705054', 'A5008351293']"
https://openalex.org/W2235960774,1996,16,"['A5086112254', 'A5038255653']"
https://openalex.org/W1998905661,2002,14,"['A5008351293', 'A5058705054', 'A5034468528']"
https://openalex.org/W2214434056,2005,12,"['A5101535189', 'A5086112254']"
https://openalex.org/W3125409110,2001,13,['A5050101991']
https://openalex.org/W1484776127,1995,13,"['A5086112254', 'A5038255653']"
https://openalex.org/W2962749469,2016,790,"['A5030826237', 'A5056401069', 'A5076189854', 'A5100450462']"
https://openalex.org/W2127785456,2010,420,"['A5033428202', 'A5108099500', 'A5110272100', 'A5076189854', 'A5028125399']"
https://openalex.org/W1882303714,2014,397,"['A5059787882', 'A5070491108', 'A5011488053', 'A5001656908', 'A5110311576', 'A5073875709', 'A5032926589', 'A5111672074', 'A5025218537']"
https://openalex.org/W3157070895,2021,387,"['A5078598841', 'A5069223427', 'A5083151508', 'A5038858136', 'A5033364470', 'A5069001141']"
https://openalex.org/W2117744325,2013,351,"['A5076189854', 'A5006700143', 'A5004439426', 'A5038907218']"
https://openalex.org/W1594207996,2021,320,"['A5076189854', 'A5013065278', 'A5057744915', 'A5020382643', 'A5020484324', 'A5052910635']"
https://openalex.org/W2036625304,2011,307,"['A5076189854', 'A5023292508', 'A5101416109', 'A5028448267']"
https://openalex.org/W2006218290,2012,302,"['A5059787882', 'A5070491108', 'A5014048759', 'A5033081182', 'A5042890616', 'A5039841997', 'A5031799782', 'A5025218537', 'A5046546654']"
https://openalex.org/W2038921273,2013,286,"['A5016014168', 'A5072596448', 'A5025458199', 'A5040472716']"
https://openalex.org/W2288242710,2016,275,"['A5016014168', 'A5070281103']"
https://openalex.org/W2411911989,2015,257,"['A5079825006', 'A5076189854']"
https://openalex.org/W2055699460,2015,240,"['A5018318827', 'A5005874730', 'A5076189854', 'A5016584087', 'A5065990443', 'A5048987475', 'A5097430998']"
https://openalex.org/W2028953510,2014,215,"['A5080179499', 'A5003378492', 'A5062258537', 'A5063574664', 'A5045138685', 'A5037671485', 'A5030125352', 'A5048264180', 'A5076189854']"
https://openalex.org/W2143654742,2015,210,"['A5032983727', 'A5075593960', 'A5088267373', 'A5005061793', 'A5068561451', 'A5081517551', 'A5069001141', 'A5067141358', 'A5087882430']"
https://openalex.org/W2572954810,2017,185,"['A5035533466', 'A5087882430', 'A5068411288', 'A5069001141']"
https://openalex.org/W2273847690,2016,182,"['A5089313267', 'A5100687676', 'A5076189854']"
https://openalex.org/W3012108358,2020,173,"['A5020378641', 'A5100368250', 'A5060277811', 'A5014407399', 'A5018662278', 'A5004321405', 'A5069001141']"
https://openalex.org/W3036037648,2020,146,"['A5024396732', 'A5059787882', 'A5014082558', 'A5078273409', 'A5082372443', 'A5003579441', 'A5029805143', 'A5069885186']"
https://openalex.org/W3158720366,2021,130,"['A5069579180', 'A5059787882', 'A5061488382', 'A5029805143', 'A5046546654', 'A5031799782']"
https://openalex.org/W4366003124,2023,98,"['A5031345752', 'A5061956068', 'A5019815997', 'A5039540205', 'A5076189854', 'A5032451496']"
https://openalex.org/W4363671832,2023,46,"['A5016998074', 'A5025365852', 'A5065663195', 'A5062285844', 'A5025255782', 'A5076189854']"
https://openalex.org/W4392917952,2024,18,"['A5008542699', 'A5024130598', 'A5042256913']"
https://openalex.org/W2062658884,2006,300,"['A5084965768', 'A5023550565', 'A5076189854', 'A5039522737', 'A5083064518', 'A5025621198', 'A5102124557']"
https://openalex.org/W2038924341,2015,174,"['A5078443228', 'A5076189854', 'A5023550565']"
https://openalex.org/W2143890915,2014,158,"['A5101542158', 'A5022811687', 'A5060909587', 'A5076189854', 'A5012740359', 'A5100450462']"
https://openalex.org/W2942399136,2019,140,"['A5016584087', 'A5076189854']"
https://openalex.org/W2101915195,2014,134,"['A5036924343', 'A5073651652', 'A5069001141', 'A5087882430']"
https://openalex.org/W2611520706,2017,131,"['A5016584087', 'A5076189854', 'A5065106026']"
https://openalex.org/W2414792569,2016,128,"['A5060277811', 'A5069001141', 'A5024529432', 'A5079013082', 'A5101905670', 'A5087882430']"
https://openalex.org/W2896790179,2019,127,"['A5016014168', 'A5029258117', 'A5070281103', 'A5084496542']"
https://openalex.org/W2785722028,2018,122,"['A5016014168', 'A5047134387', 'A5070281103']"
https://openalex.org/W2124793952,2015,115,"['A5021261847', 'A5032417423', 'A5014724580', 'A5076189854']"
https://openalex.org/W3013603216,2020,115,"['A5065827571', 'A5070491108', 'A5024396732', 'A5075228752', 'A5047726306', 'A5069885186', 'A5059787882']"
https://openalex.org/W2094485533,2015,114,"['A5021261847', 'A5076189854']"
https://openalex.org/W2998081626,2019,109,"['A5024130598', 'A5029565358']"
https://openalex.org/W3027784722,2020,100,"['A5016014168', 'A5084496542']"
https://openalex.org/W2124901240,2015,97,"['A5078443228', 'A5045230890', 'A5023192409', 'A5076189854', 'A5023550565']"
https://openalex.org/W2140225336,2014,96,"['A5031038372', 'A5059244907', 'A5042366766', 'A5007307617', 'A5076189854']"
https://openalex.org/W2795378892,2018,93,"['A5032451496', 'A5055452554', 'A5076189854', 'A5100450462']"
https://openalex.org/W2238722200,2015,91,"['A5016014168', 'A5070281103']"
https://openalex.org/W4313423816,2022,66,"['A5048293280', 'A5028651649', 'A5008439962', 'A5027261073', 'A5091759851', 'A5065702439', 'A5073961643']"
https://openalex.org/W3203185039,2021,60,"['A5021327158', 'A5048252089', 'A5036131777', 'A5077081843', 'A5086292931']"
https://openalex.org/W4220897491,2022,43,"['A5104034002', 'A5010135723', 'A5108621671', 'A5038120144', 'A5037569091', 'A5076189854']"
https://openalex.org/W4321213876,2023,24,"['A5073459923', 'A5066491651', 'A5035054152', 'A5089893749']"
https://openalex.org/W1575421432,2011,112,"['A5041269404', 'A5040355266', 'A5053066721', 'A5037064641', 'A5009735497', 'A5113455317']"
https://openalex.org/W2057283903,2014,94,"['A5078443228', 'A5059955534', 'A5076189854', 'A5023550565']"
https://openalex.org/W2135615843,2013,92,"['A5014048759', 'A5059787882', 'A5025218537']"
https://openalex.org/W2144764286,2014,91,"['A5002164091', 'A5021261847', 'A5076189854']"
https://openalex.org/W2077100205,2014,78,"['A5112870904', 'A5112053549', 'A5113235576', 'A5053092315', 'A5111836418', 'A5009735497', 'A5015037168']"
https://openalex.org/W2293771612,2016,78,"['A5040996289', 'A5009735497', 'A5038612232', 'A5035420634']"
https://openalex.org/W3104998832,2016,78,"['A5032451496', 'A5028445962', 'A5100753360', 'A5081523557', 'A5001270504', 'A5100450462', 'A5076189854']"
https://openalex.org/W2309390260,2016,76,"['A5076133727', 'A5059162717', 'A5071966488', 'A5073844842']"
https://openalex.org/W2985775525,2019,68,"['A5038230353', 'A5020645010', 'A5032451496', 'A5076189854', 'A5112481401', 'A5110647636']"
https://openalex.org/W2772461498,2017,67,"['A5080179499', 'A5076189854', 'A5048264180']"
https://openalex.org/W2410798347,2015,65,"['A5040471062', 'A5089907871', 'A5003160392', 'A5000797093', 'A5009735497', 'A5035420634']"
https://openalex.org/W2614820936,2017,64,"['A5021515262', 'A5059787882', 'A5070491108', 'A5032926589', 'A5025218537']"
https://openalex.org/W3157166661,2020,64,"['A5014407399', 'A5102763537', 'A5020378641', 'A5060362330', 'A5061488382', 'A5046018227', 'A5046546654', 'A5069001141']"
https://openalex.org/W2810066586,2018,63,"['A5010879920', 'A5062498796']"
https://openalex.org/W3105470702,2016,62,"['A5069001141', 'A5009875578', 'A5024258790', 'A5006382868', 'A5051283952', 'A5039399173', 'A5087882430']"
https://openalex.org/W2899035333,2018,61,"['A5027124881', 'A5073901457', 'A5076189854']"
https://openalex.org/W3019761868,2020,53,"['A5024385868', 'A5067141358', 'A5042889787', 'A5046018227', 'A5061488382', 'A5032098139', 'A5046546654', 'A5018777562', 'A5069001141']"
https://openalex.org/W3105994008,2020,52,"['A5037569091', 'A5080250622', 'A5076189854']"
https://openalex.org/W3185668092,2021,48,"['A5026949484', 'A5027261073', 'A5077163579', 'A5068556395', 'A5017914184', 'A5008439962']"
https://openalex.org/W4200466014,2021,46,['A5016014168']
https://openalex.org/W3180844412,2021,43,"['A5034728614', 'A5075699074', 'A5063531848', 'A5102960424']"
https://openalex.org/W4200220040,2021,42,"['A5076189854', 'A5065106026', 'A5059543860', 'A5001912794', 'A5033491953', 'A5086193600']"
https://openalex.org/W4296343374,2022,36,"['A5032451496', 'A5057995330', 'A5100450462', 'A5076189854']"
https://openalex.org/W3193947338,2022,32,"['A5019136836', 'A5054129638', 'A5074848625', 'A5084395089']"
https://openalex.org/W4281389747,2022,32,"['A5059787882', 'A5057907135', 'A5024396732', 'A5079596102', 'A5031799782', 'A5007874154']"
https://openalex.org/W4380685139,2023,16,"['A5064355537', 'A5059278292', 'A5013647304', 'A5068484674', 'A5070753993']"
https://openalex.org/W1999308248,2015,62,"['A5021261847', 'A5032417423', 'A5076189854']"
https://openalex.org/W2544952174,2017,61,"['A5018318827', 'A5028515395', 'A5048264180', 'A5076189854']"
https://openalex.org/W1982662838,2012,60,"['A5083159520', 'A5066405251', 'A5042495463', 'A5009735497', 'A5004751576']"
https://openalex.org/W2126079815,2012,59,"['A5076189854', 'A5028448267', 'A5101416109', 'A5023292508']"
https://openalex.org/W4297685388,2017,57,"['A5002164091', 'A5089319527', 'A5005226838', 'A5076189854']"
https://openalex.org/W783257918,2014,55,"['A5082603621', 'A5076189854', 'A5064931337']"
https://openalex.org/W2945475205,2019,49,"['A5102851505', 'A5026198819', 'A5032451496', 'A5055563503', 'A5100450462', 'A5076189854']"
https://openalex.org/W2899514909,2018,47,"['A5010879920', 'A5062498796']"
https://openalex.org/W2908403853,2019,46,"['A5019993927', 'A5110900207', 'A5073217691', 'A5058451699', 'A5014341263', 'A5007360737', 'A5100350849']"
https://openalex.org/W3120020120,2021,36,"['A5076455112', 'A5010879920', 'A5062498796']"
https://openalex.org/W3120380938,2021,33,"['A5078598841', 'A5069223427', 'A5083151508', 'A5038858136', 'A5033364470', 'A5069001141']"
https://openalex.org/W4287207693,2021,33,"['A5078598841', 'A5069223427', 'A5083151508', 'A5038858136', 'A5033364470', 'A5069001141']"
https://openalex.org/W4310956718,2022,25,"['A5084971557', 'A5082698683', 'A5031573878', 'A5064782606', 'A5070019023', 'A5015780667']"
https://openalex.org/W4224211318,2022,24,"['A5014407399', 'A5086873475', 'A5103025333', 'A5112132496', 'A5054588883', 'A5042595041', 'A5069001141']"
https://openalex.org/W4225405035,2022,23,"['A5024130598', 'A5078766770', 'A5057710945', 'A5043722411', 'A5077953321', 'A5025843989', 'A5022722543']"
https://openalex.org/W4312802135,2022,22,"['A5076455112', 'A5010879920', 'A5062498796']"
https://openalex.org/W4323568846,2023,15,"['A5101479345', 'A5103221706', 'A5058867910', 'A5009233042', 'A5062817658', 'A5072285921', 'A5076189854']"
https://openalex.org/W2550193265,2009,65,"['A5073844842', 'A5089836837']"
https://openalex.org/W2130189662,2009,56,"['A5007413782', 'A5009735497', 'A5058822996', 'A5012822963', 'A5080656951', 'A5080774483', 'A5004225567', 'A5057379795', 'A5057585481']"
https://openalex.org/W2145130662,2009,56,"['A5051141507', 'A5038609350', 'A5110740338', 'A5058670587', 'A5035906684', 'A5000114720', 'A5009735497', 'A5082002252', 'A5009944969']"
https://openalex.org/W2036631859,2013,51,"['A5076133727', 'A5059162717', 'A5073844842']"
https://openalex.org/W1559601730,2012,50,"['A5016014168', 'A5025458199', 'A5040472716']"
https://openalex.org/W2073417241,2011,50,"['A5088221028', 'A5034680150', 'A5028125399', 'A5076189854', 'A5103551891', 'A5000705557']"
https://openalex.org/W2553906916,2017,45,"['A5002164091', 'A5089319527', 'A5005226838', 'A5076189854']"
https://openalex.org/W2899164549,2018,44,"['A5018318827', 'A5076189854']"
https://openalex.org/W2554376651,2017,43,"['A5002164091', 'A5045835385', 'A5076189854']"
https://openalex.org/W2168105487,2015,41,"['A5023192409', 'A5078443228', 'A5076189854', 'A5023550565']"
https://openalex.org/W2808518139,2018,41,"['A5034728614', 'A5062757270', 'A5048101000']"
https://openalex.org/W2969364993,2019,41,"['A5022761956', 'A5034728614']"
https://openalex.org/W4249802452,2018,40,"['A5000684063', 'A5033578970', 'A5029570266', 'A5005680070', 'A5037566631', 'A5091142592', 'A5022864866', 'A5001546116']"
https://openalex.org/W2989368430,2019,39,"['A5046604116', 'A5034728614', 'A5084497699', 'A5059585472', 'A5079841918', 'A5053385413']"
https://openalex.org/W2986148085,2019,38,['A5034728614']
https://openalex.org/W3022331215,2020,38,"['A5081865654', 'A5034728614', 'A5058319194', 'A5101397764']"
https://openalex.org/W2980535893,2019,36,"['A5057083249', 'A5031732469']"
https://openalex.org/W2958944865,2019,35,"['A5018777562', 'A5069001141']"
https://openalex.org/W3016906078,2020,35,"['A5008207322', 'A5069001141']"
https://openalex.org/W3011737145,2020,34,"['A5059787882', 'A5020199695', 'A5020744129', 'A5069885186']"
https://openalex.org/W3206655622,2021,30,"['A5052569169', 'A5107837124', 'A5059978010', 'A5100350849', 'A5053481856']"
https://openalex.org/W3207977329,2021,29,"['A5070019023', 'A5064469011', 'A5043131201']"
https://openalex.org/W3128386998,2021,28,"['A5024130598', 'A5046480901', 'A5066698132', 'A5022722543']"
https://openalex.org/W4224126318,2022,19,"['A5049951438', 'A5012172886', 'A5070630357', 'A5028924096', 'A5049012090', 'A5066491651', 'A5081957662']"
https://openalex.org/W2101423537,2005,62,"['A5022523014', 'A5001957696', 'A5084449686', 'A5089537299', 'A5026325424', 'A5109851156', 'A5100350849']"
https://openalex.org/W1878056453,2006,58,"['A5009735497', 'A5103248586']"
https://openalex.org/W2036928995,2010,47,"['A5105754141', 'A5109032273', 'A5004894690', 'A5058781736', 'A5016014168', 'A5001070734', 'A5070213194', 'A5109054427']"
https://openalex.org/W2010405649,2013,39,"['A5022724211', 'A5043360724', 'A5110861696', 'A5026791244', 'A5076189854', 'A5023550565']"
https://openalex.org/W2136462581,2015,39,"['A5030826237', 'A5056401069', 'A5076189854', 'A5100450462']"
https://openalex.org/W2104419379,2015,38,"['A5060835507', 'A5060505967', 'A5070753993', 'A5070147321']"
https://openalex.org/W2740703011,2017,37,"['A5073844842', 'A5086873731', 'A5067319434']"
https://openalex.org/W2283228772,2015,35,"['A5016014168', 'A5001765277', 'A5025458199', 'A5040472716']"
https://openalex.org/W2621333660,2017,34,"['A5057291277', 'A5018318827', 'A5091596042', 'A5043763518', 'A5076189854']"
https://openalex.org/W2795596920,2018,34,"['A5102851505', 'A5048264180', 'A5076189854']"
https://openalex.org/W2572953362,2017,33,"['A5062757270', 'A5034728614', 'A5082779675', 'A5062260087', 'A5006667336', 'A5050307246']"
https://openalex.org/W2950408549,2019,33,"['A5102763537', 'A5024385868', 'A5069001141']"
https://openalex.org/W2402582321,2016,32,"['A5062709079', 'A5076189854']"
https://openalex.org/W2778157824,2018,32,"['A5083840626', 'A5019136836']"
https://openalex.org/W3037436300,2020,31,"['A5089947631', 'A5058259465', 'A5016566791', 'A5024130598']"
https://openalex.org/W2961637048,2019,30,"['A5005806296', 'A5063360427', 'A5059787882', 'A5069885186', 'A5078374749', 'A5079588783', 'A5064152560', 'A5039724817', 'A5073073131']"
https://openalex.org/W2999124990,2020,30,"['A5019136836', 'A5062380101', 'A5084395089']"
https://openalex.org/W4300971790,2020,29,"['A5076455112', 'A5010879920', 'A5062498796']"
https://openalex.org/W3165702520,2021,24,"['A5011580452', 'A5043728035', 'A5019136836', 'A5084395089']"
https://openalex.org/W2068772768,2011,39,"['A5076189854', 'A5050184396', 'A5028125399', 'A5101416109']"
https://openalex.org/W2095377531,2014,32,"['A5021261847', 'A5076189854']"
https://openalex.org/W1780154823,2015,31,"['A5059787882', 'A5077743516', 'A5048738205', 'A5079596102', 'A5031799782']"
https://openalex.org/W2597003915,2018,29,"['A5082972264', 'A5020867762', 'A5009735497']"
https://openalex.org/W3029690672,2020,26,"['A5053385413', 'A5034728614', 'A5089262955', 'A5081925452']"
https://openalex.org/W3157168703,2021,22,"['A5079255958', 'A5019136836', 'A5084395089']"
https://openalex.org/W4287125334,2021,22,"['A5100328491', 'A5018021084', 'A5063188030', 'A5113469293', 'A5058819105', 'A5069939742', 'A5024050018', 'A5009735497']"
https://openalex.org/W3111903106,2021,21,"['A5015108715', 'A5034728614', 'A5072766947']"
https://openalex.org/W3159217362,2021,21,"['A5022722543', 'A5054191393', 'A5060177309', 'A5024130598']"
https://openalex.org/W3198758104,2021,21,"['A5074367596', 'A5053672689', 'A5075007159', 'A5069001141', 'A5057260690', 'A5047736740']"
https://openalex.org/W4312201978,2022,15,"['A5065702439', 'A5013216755', 'A5027261073', 'A5026949484', 'A5008439962', 'A5091759851']"
https://openalex.org/W4206873779,2022,14,"['A5044866528', 'A5002577378', 'A5101571323', 'A5017147857', 'A5070019023', 'A5100388218', 'A5101709133', 'A5083649982', 'A5047170063']"
https://openalex.org/W1591039574,2011,30,"['A5107835680', 'A5037142717', 'A5009735497', 'A5011216396', 'A5111451358', 'A5056742179', 'A5014628163', 'A5018736336']"
https://openalex.org/W2620834073,2017,26,"['A5076133727', 'A5059162717', 'A5071966488', 'A5073844842', 'A5061532777', 'A5062728892']"
https://openalex.org/W2963371988,2016,25,"['A5089313267', 'A5069473321', 'A5076189854']"
https://openalex.org/W2942138835,2019,24,"['A5027124881', 'A5023475398', 'A5100306571', 'A5073901457', 'A5044304224', 'A5073948953', 'A5076189854']"
https://openalex.org/W2983839545,2019,24,"['A5034728614', 'A5113885169', 'A5073893699', 'A5048101000']"
https://openalex.org/W2996468051,2020,22,"['A5034728614', 'A5062757270', 'A5082779675', 'A5068007932']"
https://openalex.org/W3092901495,2020,21,"['A5069579180', 'A5059787882', 'A5061488382', 'A5029805143', 'A5046546654', 'A5031799782']"
https://openalex.org/W3138698152,2021,18,"['A5016998074', 'A5076189854', 'A5009534537', 'A5028114802', 'A5062285844']"
https://openalex.org/W3208451311,2021,18,"['A5016371653', 'A5071665336', 'A5059787882', 'A5084793824']"
https://openalex.org/W4311621852,2022,13,"['A5008207322', 'A5002153637', 'A5058712244', 'A5084956721', 'A5078276438', 'A5040018261', 'A5069001141']"
https://openalex.org/W4225425650,2022,12,"['A5024130598', 'A5069455873', 'A5081419124', 'A5031184137', 'A5022722543']"
https://openalex.org/W4288770853,2022,12,"['A5066491651', 'A5049012090', 'A5009196626', 'A5023145389']"
https://openalex.org/W4309619013,2022,12,"['A5016998074', 'A5018504015', 'A5076189854']"
https://openalex.org/W2031313178,1999,50,"['A5086062766', 'A5009735497', 'A5087925207', 'A5100349404', 'A5016411627', 'A5058879415', 'A5035531287', 'A5048753406', 'A5110394620']"
https://openalex.org/W2092719662,2011,26,"['A5076189854', 'A5028125399', 'A5049173646', 'A5084965768', 'A5050656871', 'A5101416109']"
https://openalex.org/W2071846435,2012,25,"['A5088221028', 'A5034680150', 'A5028125399', 'A5076189854', 'A5081566660']"
https://openalex.org/W2172075722,2012,24,"['A5054447629', 'A5012097906', 'A5009735497', 'A5006201777']"
https://openalex.org/W2615310375,2017,21,"['A5100350849', 'A5028989611', 'A5043336817', 'A5067000266']"
https://openalex.org/W3000319970,2020,20,"['A5024130598', 'A5057710945', 'A5052868041', 'A5022722543']"
https://openalex.org/W2999821816,2020,18,"['A5073384203', 'A5069001141']"
https://openalex.org/W2096674422,2007,27,"['A5085192838', 'A5076189854', 'A5028448267', 'A5077824174']"
https://openalex.org/W2163274957,2014,21,"['A5045230890', 'A5078443228', 'A5076189854', 'A5023550565']"
https://openalex.org/W2126550623,2013,20,"['A5016014168', 'A5025458199', 'A5040472716']"
https://openalex.org/W2437912899,2015,19,"['A5071966488', 'A5076133727', 'A5037090487', 'A5059162717', 'A5073844842']"
https://openalex.org/W2788414240,2018,19,"['A5034728614', 'A5076828114']"
https://openalex.org/W2963664646,2018,19,"['A5069001141', 'A5078127601', 'A5036255196', 'A5051281716', 'A5027729144', 'A5065939739', 'A5071611289', 'A5055068548']"
https://openalex.org/W2057749609,2015,18,"['A5002164091', 'A5075832002', 'A5076189854']"
https://openalex.org/W2347172641,2016,17,"['A5032417423', 'A5014724580', 'A5065663195', 'A5082603621', 'A5076189854', 'A5058390249']"
https://openalex.org/W3060508733,2020,17,"['A5030379300', 'A5035533466', 'A5060277811', 'A5042595041', 'A5067141358', 'A5073384203', 'A5069001141']"
https://openalex.org/W3085705163,2020,17,"['A5022722543', 'A5024130598', 'A5057710945']"
https://openalex.org/W3207043436,2021,15,"['A5076455112', 'A5010879920', 'A5062498796']"
https://openalex.org/W3136155758,2021,14,"['A5024130598', 'A5046480901', 'A5022722543']"
https://openalex.org/W2138801182,2010,20,"['A5076189854', 'A5079085366']"
https://openalex.org/W2950642807,2018,18,"['A5032451496', 'A5055452554', 'A5076189854', 'A5100450462']"
https://openalex.org/W2008123691,2015,17,"['A5034728614', 'A5035948107']"
https://openalex.org/W2515967491,2013,17,"['A5041019746', 'A5011216396', 'A5009735497']"
https://openalex.org/W2898639743,2018,17,"['A5076455112', 'A5028241795', 'A5027313517', 'A5010879920', 'A5062498796']"
https://openalex.org/W2999215210,2019,17,"['A5101464697', 'A5032451496', 'A5052318783', 'A5100450462', 'A5076189854']"
https://openalex.org/W4234740623,2015,17,"['A5078443228', 'A5045230890', 'A5023192409', 'A5076189854', 'A5023550565']"
https://openalex.org/W2401877789,2016,15,"['A5070261499', 'A5019560674', 'A5058800016', 'A5009735497', 'A5035420634']"
https://openalex.org/W3082694422,2020,15,"['A5024130598', 'A5022722543']"
https://openalex.org/W2999498356,2020,14,"['A5073550776', 'A5110284746', 'A5073844842', 'A5056123523']"
https://openalex.org/W3152996806,2021,13,"['A5055360397', 'A5083595394', 'A5039069990', 'A5009735497', 'A5035420634']"
https://openalex.org/W2040641298,2010,17,"['A5110452659', 'A5111513196', 'A5039700640', 'A5009735497', 'A5110194307']"
https://openalex.org/W2001776534,2014,15,"['A5055594653', 'A5059275377', 'A5049224704', 'A5100357218', 'A5100350849', 'A5066198767', 'A5060992391']"
https://openalex.org/W2014855614,2013,15,"['A5076189854', 'A5082915312', 'A5062775090', 'A5051426773', 'A5058390249', 'A5101560406', 'A5101780825']"
https://openalex.org/W2912864841,2019,15,"['A5044350536', 'A5100350849', 'A5100334116']"
https://openalex.org/W4239333104,2018,15,"['A5016014168', 'A5029258117', 'A5070281103', 'A5084496542']"
https://openalex.org/W3105626752,2016,14,"['A5100733872', 'A5001481378', 'A5100350849', 'A5054606088']"
https://openalex.org/W796939657,2015,14,"['A5038561191', 'A5052897453', 'A5086632161', 'A5076189854']"
https://openalex.org/W3012749635,2020,13,"['A5058137116', 'A5041808447', 'A5059787882', 'A5039448366', 'A5033656008']"
https://openalex.org/W3160360651,2021,12,"['A5027124881', 'A5073901457', 'A5076189854']"
https://openalex.org/W2010223739,2007,19,"['A5002215194', 'A5052157334', 'A5009735497']"
https://openalex.org/W1988108041,2012,15,"['A5022334515', 'A5052965447', 'A5070753993', 'A5022368086', 'A5103234310', 'A5004923254']"
https://openalex.org/W2910207904,2018,13,"['A5015845592', 'A5016337875', 'A5009735497', 'A5035420634', 'A5055360397', 'A5038005820', 'A5011216396']"
https://openalex.org/W4240422711,2017,13,"['A5002164091', 'A5089319527', 'A5005226838', 'A5076189854']"
https://openalex.org/W3126519913,2021,11,"['A5024130598', 'A5022722543']"
https://openalex.org/W3128030304,2021,11,"['A5057710945', 'A5024130598', 'A5088659313', 'A5029565358', 'A5022722543']"
https://openalex.org/W3210809287,2021,11,"['A5100356147', 'A5100350849', 'A5008001523', 'A5009427324']"
https://openalex.org/W4200504585,2021,11,"['A5011580452', 'A5084395089', 'A5019136836', 'A5043728035']"
https://openalex.org/W2081816654,2010,14,"['A5036669088', 'A5034728614']"
https://openalex.org/W2117392946,2009,14,"['A5002233187', 'A5086308811', 'A5041232026', 'A5111458484', 'A5049765815']"
https://openalex.org/W1846681090,2010,13,"['A5009735497', 'A5008781110']"
https://openalex.org/W2765477288,2017,11,"['A5029479000', 'A5100737350', 'A5100350849', 'A5089846052']"
https://openalex.org/W3114181007,2020,11,"['A5070019023', 'A5082143549']"
https://openalex.org/W1803546979,2007,12,['A5009735497']
https://openalex.org/W3104033643,2017,1393,"['A5073726152', 'A5038581447', 'A5047151336', 'A5010468111', 'A5053217291']"
https://openalex.org/W1989597713,2009,977,"['A5071165387', 'A5037969281']"
https://openalex.org/W2142604507,2012,730,"['A5033887103', 'A5071165387', 'A5101768980', 'A5018493743', 'A5014088619']"
https://openalex.org/W2251861449,2012,713,"['A5047151336', 'A5073726152', 'A5038581447', 'A5080796123']"
https://openalex.org/W2462305634,2016,542,"['A5047151336', 'A5003296734', 'A5073726152', 'A5038581447', 'A5080796123', 'A5082450455', 'A5073264941', 'A5103355620']"
https://openalex.org/W2152180407,2013,409,"['A5047151336', 'A5073726152', 'A5038581447', 'A5080796123', 'A5027639981']"
https://openalex.org/W2133255502,2009,376,"['A5071165387', 'A5014088619', 'A5002330321']"
https://openalex.org/W4313908941,2017,343,"['A5073726152', 'A5038581447', 'A5047151336', 'A5010468111', 'A5053217291']"
https://openalex.org/W2007827489,2010,318,"['A5071165387', 'A5014088619']"
https://openalex.org/W1999077228,2010,275,"['A5014088619', 'A5071165387']"
https://openalex.org/W2027232045,2013,257,"['A5004629670', 'A5038581447', 'A5009027177']"
https://openalex.org/W3101346006,2019,155,"['A5068901864', 'A5043131201', 'A5028411525', 'A5076633756']"
https://openalex.org/W2028318746,2007,257,"['A5037969281', 'A5071165387', 'A5030805884']"
https://openalex.org/W2124752409,2011,219,"['A5004629670', 'A5038581447', 'A5030822548']"
https://openalex.org/W2082834741,2010,215,['A5071165387']
